comYear,comVolume,comBookId,term,sessionPeriod,sessionTimes,meetingTimes,meetingDate,meetingName,subject,pageStart,pageEnd,docUrl,htmlUrl,selectTerm
104,11,七,08,06,19,null,1040107,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),併案審查(一)行政院函請審議「兒童及少年福利與權益保障法部分條文修正草案」、委員蘇震清等20人擬具「兒童及少年福利與權益保障法第二十三條條文修正草案」、(三)委員李昆澤等27人擬具「兒童及少年福利與權益保障法第九十條之一及第一百零七條條文修正草案」、(四)委員鄭汝芬等39人擬具「兒童及少年福利與權益保障法第十條條文修正草案」、(五)委員王育敏等37人擬具「兒童及少年福利與權益保障法第二十六條及第九十條條文修正草案」、(六)委員吳宜臻等23人擬具「兒童及少年福利與權益保障法部分條文修正草案」、(七)委員王育敏等24人擬具「兒童及少年福利與權益保障法增訂第九十條之一條文草案」、(八)委員鄭汝芬等34人擬具「兒童及少年福利與權益保障法增訂第九十條之一條文草案」、(九)委員王育敏等28人擬具「兒童及少年福利與權益保障法第十條條文修正草案」、(十)委員賴士葆等23人擬具「兒童及少年福利與權益保障法第五十三條、第五十四條及第一百條條文修正草案」、(十一)委員盧嘉辰等17人擬具「兒童及少年福利與權益保障法部分條文修正草案」、(十二)委員李桐豪等27人擬具「兒童及少年福利與權益保障法第六條條文修正草案」、(十三)委員李昆澤等23人擬具「兒童及少年福利與權益保障法第六條及第五十三條條文修正草案」、(十四)委員陳怡潔等16人擬具「兒童及少年福利與權益保障法第九十一條條文修正草案」、(十五)委員蔣乃辛等20人擬具「兒童及少年福利與權益保障法第五十三條、第五十四條及第一百條條文修正草案」、(十六)委員王育敏等28人擬具「兒童及少年福利與權益保障法部分條文修正草案」、(十七)委員王育敏等24人擬具「兒童及少年福利與權益保障法第四十七條及第九十五條條文修正草案」、(十八)委員盧秀燕等29人擬具「兒童及少年福利與權益保障法第四十三條條文修正草案」、(十九)委員潘孟安等17人擬具「兒童及少年福利與權益保障法第四十九條條文修正草案」、(二十)委員王育敏等25人擬具「兒童及少年福利與權益保障法第十五條條文修正草案」、(二十一)委員王育敏等22人擬具「兒童及少年福利與權益保障法部分條文修正草案」、(二十二)委員蔣乃辛等21人擬具「兒童及少年福利與權益保障法第九十一條條文修正草案」、(二十三)委員王育敏等20人擬具「兒童及少年福利與權益保障法第十六條、第十六條之一及第八十八條之一條文修正草案」等23案,   397,   404,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00011.doc,all,
104,11,七,08,06,19,null,1031212,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),行政院函請審議「國立大學校院校務基金設置條例修正草案」暨委員林岱樺等17人擬具「國立大學校院校務基金設置條例第五條之一、第五條之二及第九條條文修正草案」,   405,   408,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00012.doc,all,
104,11,七,08,06,19,null,1040115,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),協商「身心障礙者權益保障法部分條文修正草案」等6案（併案審查委員蔡錦隆等24人擬具「身心障礙者權益保障法第一百條條文修正草案」、委員田秋堇等18人、委員李昆澤等19人分別擬具「身心障礙者權益保障法第六十條條文修正草案」、委員蔣乃辛等27人擬具「身心障礙者權益保障法第五條之一及第六十條條文修正草案」、委員江惠貞等25人、台灣團結聯盟黨團分別擬具「身心障礙者權益保障法第六十條及第一百條條文修正草案」等6案。）,   409,   414,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00013.doc,all,
104,11,七,08,06,19,null,1040112,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),1.委員廖正井等38人及委員吳育昇等16人分別擬具「刑事訴訟法第四百二十條條文修正草案」第二次協商案；2.委員廖正井等31人擬具「刑事訴訟法施行法增訂第七條之八條文草案」第二次協商案,   415,   428,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00014.doc,all,
104,11,七,08,06,19,null,1040120,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),併案協商(一)行政院函請審議「家庭暴力防治法部分條文修正草案」、(二)委員趙天麟等23人擬具「家庭暴力防治法第五十條條文修正草案」、(三)委員李貴敏等28人擬具「家庭暴力防治法增訂第三十六條之一及第三十六條之二條文草案」、(四)委員李俊俋等18人擬具「家庭暴力防治法第十六條條文修正草案」、(五)委員蔣乃辛等24人擬具「家庭暴力防治法第八條及第十四條條文修正草案」、(六)委員孫大千等20人擬具「家庭暴力防治法部分條文修正草案」、(七)委員蔣乃辛等27人擬具「家庭暴力防治法第三十六條條文修正草案」、(八)委員馬文君等24人擬具「家庭暴力防治法第十四條條文修正草案」、(九)委員吳宜臻等24人擬具「家庭暴力防治法部分條文修正草案」、(十)委員王育敏等30人擬具「家庭暴力防治法部分條文修正草案」、(十一)委員蔡其昌等21人擬具「家庭暴力防治法第三十六條條文修正草案」、(十二)委員謝國樑等27人擬具「家庭暴力防治法第十四條、第三十四條及第六十一條條文修正草案」、(十三)委員邱志偉等22人擬具「家庭暴力防治法第二十條、第三十六條及第五十條之一條文修正草案」、(十四)委員蔣乃辛等27人擬具「家庭暴力防治法增訂第五十條之一及第六十一條之一條文草案」、(十五)委員潘維剛等30人擬具「家庭暴力防治法第十九條及第三十六條條文修正草案」、(十六)委員蕭美琴等22人擬具「家庭暴力防治法第十四條條文修正草案」、(十七)委員李桐豪等27人擬具「家庭暴力防治法第四條條文修正草案」、(十八)委員李昆澤等23人擬具「家庭暴力防治法第四條及第五十條條文修正草案」、(十九)委員鄭汝芬等37人擬具「家庭暴力防治法第十五條條文修正草案」及(二十)委員鄭汝芬等23人擬具「家庭暴力防治法部分條文修正草案」案,   429,   438,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00015.doc,all,
104,11,七,08,06,19,null,1040123,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),一、工業團體法：審查行政院函請審議「工業團體法部分條文修正草案」案；審查本院委員楊瓊瓔等21人擬具「工業團體法第九條條文修正草案」案；審查本院委員丁守中等19人擬具「工業團體法第十三條條文修正草案」案；二、商業團體法：審查行政院函請審議「商業團體法部分條文修正草案」案；審查本院委員楊瓊瓔等21人擬具「商業團體法第九條條文及第七十四條之一條文修正草案」案,   439,   442,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00016.doc,all,
104,11,七,08,06,19,null,1031103,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),併案協商行政院函請審議「民用航空法部分條文修正草案」、委員李昆澤等18人擬具「民用航空法第二條條文修正草案」、委員陳亭妃等22人擬具「民用航空法第二十三條及第二十八條條文修正草案」、委員李昆澤等26人擬具「民用航空法第二十八條及第六十三條之二條文修正草案」、委員羅淑蕾等26人擬具「民用航空法第三十七條條文修正草案」、委員丁守中等21人擬具「民用航空法第五十五條條文修正草案」、委員劉建國等16人擬具「民用航空法第九十三條之一條文修正草案」、委員林德福等20人擬具「民用航空法第九十九條之一條文修正草案」、委員楊曜等23人擬具「民用航空法增訂第一百十二條之八條文草案」及委員邱志偉等17人擬具「民用航空法第一百十九條之二條文修正草案」案,   443,   452,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00017.doc,all,
104,11,七,08,06,19,null,1031105,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),併案審查行政院函請審議「毒品危害防制條例第四條及第三十六條條文修正草案」、委員徐欣瑩等26人擬具「毒品危害防制條例第十條、第十一條及第十一條之一條文修正草案」、委員蕭美琴等18人擬具「毒品危害防制條例第九條條文修正草案」、委員丁守中等23人擬具「毒品危害防制條例第二條條文修正草案」、委員江惠貞等19人擬具「毒品危害防制條例第二條條文修正草案」、委員邱志偉等22人擬具「毒品危害防制條例第二條條文修正草案」、委員蔡錦隆等21人擬具「毒品危害防制條例第二條條文修正草案」、本院親民黨黨團擬具「毒品危害防制條例部分條文修正草案」及委員陳淑慧等19人擬具「毒品危害防制條例第四條及第三十六條條文修正草案」等九案,   453,   456,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00018.doc,all,
104,11,七,08,06,19,null,1040109,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),內政委員會報告併案審查委員林滄敏等19人及委員陳其邁等17人分別擬具「營造業法第三條及第六十一條條文修正草案」案,   457,   458,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00019.doc,all,
104,11,七,08,06,19,null,1040121,黨團協商紀錄(立法院第8屆第6會期第19次會議紀錄),本院內政委員會併案審查親民黨黨團、委員林正二等36人分別擬具「儲蓄互助社法部分條文修正草案」及委員蔡正元等27人、委員王惠美等19人分別擬具「儲蓄互助社法第二十七條條文修正草案」案,   459,   470,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/11/LCIDC01_1041107_00020.doc,all,
104,29,,08,07,08,null,1040413,黨團協商紀錄(立法院第8屆第7會期第8次會議紀錄),行政院函請審議「陸海空軍懲罰法修正草案」案,   521,   526,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/29/LCIDC01_1042901_00008.doc,all,
104,35,,08,07,10,null,1040109,黨團協商紀錄(立法院第8屆第7會期第10次會議紀錄),一、審查行政院函請審議「姓名條例修正草案」案；二、審查本院委員李俊俋等17人擬具「姓名條例第一條條文修正草案」案；三、審查本院委員蔡煌瑯等19人擬具「姓名條例第七條條文修正草案」案；四、審查本院委員許添財等16人擬具「姓名條例第七條條文修正草案」案,   509,   510,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/35/LCIDC01_1043501_00010.doc,all,
104,41,下,08,07,12,null,1031218,黨團協商紀錄(立法院第8屆第7會期第12次會議紀錄),一、審查行政院函請審議「合作社法部分條文修正草案」案；二、審查本院委員林淑芬等17人擬具「合作社法第三條之一、第五十五條之一及第七十四條之一條文修正草案」案；三、審查本院委員邱文彥等20人擬具「合作社法增訂第七條之一條文草案」案,   237,   250,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/41/LCIDC01_1044102_00006.doc,all,
104,41,下,08,07,12,null,1031218,黨團協商紀錄(立法院第8屆第7會期第12次會議紀錄),併案審查行政院函請審議「長期照護服務法草案」、本院委員黃昭順等29人、委員鄭汝芬等21人、委員羅淑蕾等30人、委員楊麗環等35人、委員徐欣瑩等37人、委員楊玉欣等50人、委員王育敏等30人、委員蘇清泉等26人、委員江惠貞等30人分別擬具「長期照護服務法草案」、委員許添財等18人、委員劉建國等29人、委員徐少萍等22人、委員陳節如等22人、委員翁重鈞等19人、委員林淑芬等23人擬具「長期照顧服務法草案」、委員李應元等21人擬具「長期照顧法草案」、委員尤美女等22人擬具「長期照顧服務法草案」、委員吳宜臻等19人擬具「長期照護服務法草案」、委員吳育仁等21人擬具「長期照護服務法草案」等20案,   251,   406,https://ppg.ly.gov.tw/ppg/download/communique1/work/104/41/LCIDC01_1044102_00007.doc,all,
